Px,Py,Pz,Vx,Vy,Vz,Tx,Ty,Tz,R_bubble,Watts
1.608,0.0,0.0,0.032404688108810524,0.0,0.0,0.0,0.0,0.0,0.38410879043505364,1500000000.0
1.642,0.0,0.0,0.033066008274296455,0.0,0.0,0.0,0.0,0.0,0.3764266146263526,1500000000.0
1.676,0.0,0.0,0.03374082476969026,0.0,0.0,0.0,0.0,0.0,0.36889808233382554,1500000000.0
1.71,0.0,0.0,0.03442941303029618,0.0,0.0,0.0,0.0,0.0,0.361520120687149,1500000000.0
1.745,0.0,0.0,0.03513205411254713,0.0,0.0,0.0,0.0,0.0,0.354289718273406,1500000000.0
1.781,0.0,0.0,0.035849034808721564,0.0,0.0,0.0,0.0,0.0,0.34720392390793786,1500000000.0
1.817,0.0,0.0,0.03658064776400159,0.0,0.0,0.0,0.0,0.0,0.3402598454297791,1500000000.0
1.8545,0.0,0.0,0.03732719159591999,0.0,0.0,0.0,0.0,0.0,0.3334546485211835,1500000000.0
1.893,0.0,0.0,0.038088971016244894,0.0,0.0,0.0,0.0,0.0,0.32678555555075983,1500000000.0
1.932,0.0,0.0,0.03886629695535193,0.0,0.0,0.0,0.0,0.0,0.32024984443974464,1500000000.0
1.972,0.0,0.0,0.039659486689134625,0.0,0.0,0.0,0.0,0.0,0.3138448475509497,1500000000.0
2.012,0.0,0.0,0.04046886396850472,0.0,0.0,0.0,0.0,0.0,0.3075679505999307,1500000000.0
2.053,0.0,0.0,0.04129475915153542,0.0,0.0,0.0,0.0,0.0,0.3014165915879321,1500000000.0
2.096,0.0,0.0,0.04213750933830147,0.0,0.0,0.0,0.0,0.0,0.29538825975617344,1500000000.0
2.139,0.0,0.0,0.04299745850847088,0.0,0.0,0.0,0.0,0.0,0.28948049456104996,1500000000.0
2.182,0.0,0.0,0.04387495766170498,0.0,0.0,0.0,0.0,0.0,0.28369088466982895,1500000000.0
2.227,0.0,0.0,0.04477036496092346,0.0,0.0,0.0,0.0,0.0,0.27801706697643236,1500000000.0
2.271,0.0,0.0,0.04568404587849332,0.0,0.0,0.0,0.0,0.0,0.2724567256369037,1500000000.0
2.318,0.0,0.0,0.04661637334540135,0.0,0.0,0.0,0.0,0.0,0.2670075911241656,1500000000.0
2.365,0.0,0.0,0.04756772790347077,0.0,0.0,0.0,0.0,0.0,0.2616674393016823,1500000000.0
2.414,0.0,0.0,0.04853849786068446,0.0,0.0,0.0,0.0,0.0,0.25643409051564864,1500000000.0
2.463,0.0,0.0,0.049529079449678014,0.0,0.0,0.0,0.0,0.0,0.2513054087053357,1500000000.0
2.514,0.0,0.0,0.05053987698946737,0.0,0.0,0.0,0.0,0.0,0.24627930053122896,1500000000.0
2.564,0.0,0.0,0.05157130305047691,0.0,0.0,0.0,0.0,0.0,0.24135371452060436,1500000000.0
2.617,0.0,0.0,0.05262377862293562,0.0,0.0,0.0,0.0,0.0,0.23652664023019226,1500000000.0
2.672,0.0,0.0,0.05369773328870982,0.0,0.0,0.0,0.0,0.0,0.23179610742558843,1500000000.0
2.727,0.0,0.0,0.05479360539664267,0.0,0.0,0.0,0.0,0.0,0.22716018527707665,1500000000.0
2.783,0.0,0.0,0.05591184224147211,0.0,0.0,0.0,0.0,0.0,0.22261698157153512,1500000000.0
2.84,0.0,0.0,0.05705290024640012,0.0,0.0,0.0,0.0,0.0,0.2181646419401044,1500000000.0
2.898,0.0,0.0,0.05821724514938788,0.0,0.0,0.0,0.0,0.0,0.2138013491013023,1500000000.0
2.957,0.0,0.0,0.05940535219325294,0.0,0.0,0.0,0.0,0.0,0.20952532211927624,1500000000.0
3.018,0.0,0.0,0.06061770631964586,0.0,0.0,0.0,0.0,0.0,0.20533481567689071,1500000000.0
3.08,0.0,0.0,0.06185480236698558,0.0,0.0,0.0,0.0,0.0,0.2012281193633529,1500000000.0
3.143,0.0,0.0,0.06311714527243427,0.0,0.0,0.0,0.0,0.0,0.19720355697608583,1500000000.0
3.207,0.0,0.0,0.06440525027799415,0.0,0.0,0.0,0.0,0.0,0.1932594858365641,1500000000.0
3.273,0.0,0.0,0.06571964314081034,0.0,0.0,0.0,0.0,0.0,0.18939429611983283,1500000000.0
3.34,0.0,0.0,0.06706086034776566,0.0,0.0,0.0,0.0,0.0,0.18560641019743618,1500000000.0
3.408,0.0,0.0,0.06842944933445476,0.0,0.0,0.0,0.0,0.0,0.18189428199348745,1500000000.0
3.479,0.0,0.0,0.06982596870862731,0.0,0.0,0.0,0.0,0.0,0.1782563963536177,1500000000.0
3.549,0.0,0.0,0.07125098847819113,0.0,0.0,0.0,0.0,0.0,0.17469126842654534,1500000000.0
3.621,0.0,0.0,0.0727050902838685,0.0,0.0,0.0,0.0,0.0,0.17119744305801443,1500000000.0
3.695,0.0,0.0,0.07418886763660051,0.0,0.0,0.0,0.0,0.0,0.16777349419685414,1500000000.0
3.771,0.0,0.0,0.07570292615979644,0.0,0.0,0.0,0.0,0.0,0.16441802431291705,1500000000.0
3.85,0.0,0.0,0.07724788383652699,0.0,0.0,0.0,0.0,0.0,0.1611296638266587,1500000000.0
3.928,0.0,0.0,0.07882437126176224,0.0,0.0,0.0,0.0,0.0,0.1579070705501255,1500000000.0
4.008,0.0,0.0,0.0804330318997574,0.0,0.0,0.0,0.0,0.0,0.154748929139123,1500000000.0
4.09,0.0,0.0,0.08207452234669121,0.0,0.0,0.0,0.0,0.0,0.15165395055634054,1500000000.0
4.17,0.0,0.0,0.08374951259866452,0.0,0.0,0.0,0.0,0.0,0.14862087154521372,1500000000.0
4.258,0.0,0.0,0.08545868632516787,0.0,0.0,0.0,0.0,0.0,0.14564845411430943,1500000000.0
4.344,0.0,0.0,0.0872027411481305,0.0,0.0,0.0,0.0,0.0,0.14273548503202324,1500000000.0
4.434,0.0,0.0,0.08898238892666377,0.0,0.0,0.0,0.0,0.0,0.13988077533138277,1500000000.0
4.523,0.0,0.0,0.0907983560476161,0.0,0.0,0.0,0.0,0.0,0.1370831598247551,1500000000.0
4.617,0.0,0.0,0.09265138372205724,0.0,0.0,0.0,0.0,0.0,0.13434149662826,1500000000.0
4.71,0.0,0.0,0.0945422282878135,0.0,0.0,0.0,0.0,0.0,0.1316546666956948,1500000000.0
4.81,0.0,0.0,0.09647166151817704,0.0,0.0,0.0,0.0,0.0,0.1290215733617809,1500000000.0
4.906,0.0,0.0,0.09844047093691535,0.0,0.0,0.0,0.0,0.0,0.12644114189454528,1500000000.0
5.008,0.0,0.0,0.10044946013970955,0.0,0.0,0.0,0.0,0.0,0.12391231905665437,1500000000.0
5.11,0.0,0.0,0.10249944912215261,0.0,0.0,0.0,0.0,0.0,0.12143407267552128,1500000000.0
5.215,0.0,0.0,0.10459127461444144,0.0,0.0,0.0,0.0,0.0,0.11900539122201086,1500000000.0
5.32,0.0,0.0,0.10672579042289942,0.0,0.0,0.0,0.0,0.0,0.11662528339757064,1500000000.0
5.43,0.0,0.0,0.1089038677784688,0.0,0.0,0.0,0.0,0.0,0.11429277772961922,1500000000.0
5.54,0.0,0.0,0.11112639569231511,0.0,0.0,0.0,0.0,0.0,0.11200692217502684,1500000000.0
5.652,0.0,0.0,0.11339428131868891,0.0,0.0,0.0,0.0,0.0,0.10976678373152629,1500000000.0
5.77,0.0,0.0,0.11570845032519275,0.0,0.0,0.0,0.0,0.0,0.10757144805689577,1500000000.0
5.887,0.0,0.0,0.11806984727060485,0.0,0.0,0.0,0.0,0.0,0.10542001909575785,1500000000.0
6.008,0.0,0.0,0.12047943599041311,0.0,0.0,0.0,0.0,0.0,0.10331161871384269,1500000000.0
6.13,0.0,0.0,0.12293819999021748,0.0,0.0,0.0,0.0,0.0,0.10124538633956583,1500000000.0
6.254,0.0,0.0,0.1254471428471607,0.0,0.0,0.0,0.0,0.0,0.09922047861277451,1500000000.0
6.383,0.0,0.0,0.12800728861955174,0.0,0.0,0.0,0.0,0.0,0.09723606904051903,1500000000.0
6.51,0.0,0.0,0.13061968226484869,0.0,0.0,0.0,0.0,0.0,0.09529134765970865,1500000000.0
6.645,0.0,0.0,0.13328539006617213,0.0,0.0,0.0,0.0,0.0,0.09338552070651447,1500000000.0
6.78,0.0,0.0,0.1360055000675226,0.0,0.0,0.0,0.0,0.0,0.09151781029238418,1500000000.0
6.92,0.0,0.0,0.13878112251788022,0.0,0.0,0.0,0.0,0.0,0.08968745408653649,1500000000.0
7.062,0.0,0.0,0.14161339032436757,0.0,0.0,0.0,0.0,0.0,0.08789370500480576,1500000000.0
7.207,0.0,0.0,0.1445034595146608,0.0,0.0,0.0,0.0,0.0,0.08613583090470964,1500000000.0
7.355,0.0,0.0,0.14745250970883755,0.0,0.0,0.0,0.0,0.0,0.08441311428661544,1500000000.0
7.508,0.0,0.0,0.15046174460085465,0.0,0.0,0.0,0.0,0.0,0.08272485200088313,1500000000.0
7.66,0.0,0.0,0.15353239244985167,0.0,0.0,0.0,0.0,0.0,0.08107035496086547,1500000000.0
7.816,0.0,0.0,0.1566657065814813,0.0,0.0,0.0,0.0,0.0,0.07944894786164816,1500000000.0
7.977,0.0,0.0,0.15986296589947072,0.0,0.0,0.0,0.0,0.0,0.0778599689044152,1500000000.0
8.14,0.0,0.0,0.16312547540762318,0.0,0.0,0.0,0.0,0.0,0.07630276952632689,1500000000.0
8.305,0.0,0.0,0.16645456674247264,0.0,0.0,0.0,0.0,0.0,0.07477671413580035,1500000000.0
8.48,0.0,0.0,0.16985159871680883,0.0,0.0,0.0,0.0,0.0,0.07328117985308434,1500000000.0
8.65,0.0,0.0,0.17331795787429471,0.0,0.0,0.0,0.0,0.0,0.07181555625602265,1500000000.0
8.83,0.0,0.0,0.17685505905540277,0.0,0.0,0.0,0.0,0.0,0.0703792451309022,1500000000.0
9.01,0.0,0.0,0.1804643459749008,0.0,0.0,0.0,0.0,0.0,0.06897166022828416,1500000000.0
9.195,0.0,0.0,0.18414729181112324,0.0,0.0,0.0,0.0,0.0,0.06759222702371848,1500000000.0
9.38,0.0,0.0,0.18790539980726859,0.0,0.0,0.0,0.0,0.0,0.06624038248324411,1500000000.0
9.58,0.0,0.0,0.19174020388496796,0.0,0.0,0.0,0.0,0.0,0.06491557483357922,1500000000.0
9.77,0.0,0.0,0.19565326927037552,0.0,0.0,0.0,0.0,0.0,0.06361726333690763,1500000000.0
9.98,0.0,0.0,0.19964619313303622,0.0,0.0,0.0,0.0,0.0,0.06234491807016948,1500000000.0
10.18,0.0,0.0,0.20372060523779206,0.0,0.0,0.0,0.0,0.0,0.06109801970876609,1500000000.0
10.39,0.0,0.0,0.20787816860999192,0.0,0.0,0.0,0.0,0.0,0.059876059314590765,1500000000.0
10.6,0.0,0.0,0.21212058021427746,0.0,0.0,0.0,0.0,0.0,0.05867853812829895,1500000000.0
10.82,0.0,0.0,0.21644957164722192,0.0,0.0,0.0,0.0,0.0,0.05750496736573297,1500000000.0
11.04,0.0,0.0,0.220866909844104,0.0,0.0,0.0,0.0,0.0,0.05635486801841831,1500000000.0
11.266,0.0,0.0,0.22537439780010612,0.0,0.0,0.0,0.0,0.0,0.05522777065804994,1500000000.0
11.49,0.0,0.0,0.22997387530623073,0.0,0.0,0.0,0.0,0.0,0.054123215244888945,1500000000.0
11.73,0.0,0.0,0.23466721970023544,0.0,0.0,0.0,0.0,0.0,0.053040750939991166,1500000000.0
11.97,0.0,0.0,0.2394563466328933,0.0,0.0,0.0,0.0,0.0,0.05197993592119134,1500000000.0
12.21,0.0,0.0,0.24434321084989113,0.0,0.0,0.0,0.0,0.0,0.05094033720276751,1500000000.0
12.46,0.0,0.0,0.24932980698968485,0.0,0.0,0.0,0.0,0.0,0.049921530458712164,1500000000.0
12.72,0.0,0.0,0.25441817039763764,0.0,0.0,0.0,0.0,0.0,0.04892309984953792,1500000000.0
12.98,0.0,0.0,0.25961037795677305,0.0,0.0,0.0,0.0,0.0,0.047944637852547156,1500000000.0
13.24,0.0,0.0,0.2649085489354827,0.0,0.0,0.0,0.0,0.0,0.04698574509549621,1500000000.0
13.516,0.0,0.0,0.2703148458525334,0.0,0.0,0.0,0.0,0.0,0.04604603019358629,1500000000.0
13.79,0.0,0.0,0.27583147535972796,0.0,0.0,0.0,0.0,0.0,0.04512510958971456,1500000000.0
14.07,0.0,0.0,0.2814606891425796,0.0,0.0,0.0,0.0,0.0,0.04422260739792026,1500000000.0
14.36,0.0,0.0,0.28720478483936696,0.0,0.0,0.0,0.0,0.0,0.04333815524996186,1500000000.0
14.66,0.0,0.0,0.29306610697894586,0.0,0.0,0.0,0.0,0.0,0.04247139214496262,1500000000.0
14.95,0.0,0.0,0.2990470479376998,0.0,0.0,0.0,0.0,0.0,0.04162196430206337,1500000000.0
15.26,0.0,0.0,0.30515004891602027,0.0,0.0,0.0,0.0,0.0,0.0407895250160221,1500000000.0
15.57,0.0,0.0,0.31137760093471456,0.0,0.0,0.0,0.0,0.0,0.03997373451570166,1500000000.0
15.89,0.0,0.0,0.3177322458517496,0.0,0.0,0.0,0.0,0.0,0.03917425982538762,1500000000.0
16.22,0.0,0.0,0.32421657739974447,0.0,0.0,0.0,0.0,0.0,0.03839077462887987,1500000000.0
16.55,0.0,0.0,0.3308332422446372,0.0,0.0,0.0,0.0,0.0,0.03762295913630227,1500000000.0
16.89,0.0,0.0,0.3375849410659563,0.0,0.0,0.0,0.0,0.0,0.036870499953576226,1500000000.0
17.23,0.0,0.0,0.34447442965913916,0.0,0.0,0.0,0.0,0.0,0.0361330899545047,1500000000.0
17.6,0.0,0.0,0.35150452006034605,0.0,0.0,0.0,0.0,0.0,0.035410428155414606,1500000000.0
17.95,0.0,0.0,0.35867808169423065,0.0,0.0,0.0,0.0,0.0,0.034702219592306315,1500000000.0
18.31,0.0,0.0,0.36599804254513335,0.0,0.0,0.0,0.0,0.0,0.034008175200460185,1500000000.0
18.69,0.0,0.0,0.3734673903521769,0.0,0.0,0.0,0.0,0.0,0.03332801169645098,1500000000.0
19.06,0.0,0.0,0.38108917382875196,0.0,0.0,0.0,0.0,0.0,0.03266145146252196,1500000000.0
19.45,0.0,0.0,0.3888665039068898,0.0,0.0,0.0,0.0,0.0,0.03200822243327152,1500000000.0
19.84,0.0,0.0,0.3968025550070304,0.0,0.0,0.0,0.0,0.0,0.03136805798460609,1500000000.0
20.25,0.0,0.0,0.40490056633370447,0.0,0.0,0.0,0.0,0.0,0.030740696824913965,1500000000.0
20.66,0.0,0.0,0.41316384319765764,0.0,0.0,0.0,0.0,0.0,0.030125882888415684,1500000000.0
21.08,0.0,0.0,0.42159575836495683,0.0,0.0,0.0,0.0,0.0,0.02952336523064737,1500000000.0
21.52,0.0,0.0,0.43019975343362943,0.0,0.0,0.0,0.0,0.0,0.028932897926034422,1500000000.0
21.95,0.0,0.0,0.43897934023839735,0.0,0.0,0.0,0.0,0.0,0.028354239967513732,1500000000.0
22.4,0.0,0.0,0.447938102284079,0.0,0.0,0.0,0.0,0.0,0.027787155168163456,1500000000.0
22.86,0.0,0.0,0.4570796962082439,0.0,0.0,0.0,0.0,0.0,0.027231412064800186,1500000000.0
23.33,0.0,0.0,0.46640785327371825,0.0,0.0,0.0,0.0,0.0,0.02668678382350418,1500000000.0
23.8,0.0,0.0,0.47592638089154926,0.0,0.0,0.0,0.0,0.0,0.026153048147034095,1500000000.0
24.28,0.0,0.0,0.48563916417505026,0.0,0.0,0.0,0.0,0.0,0.025629987184093414,1500000000.0
24.78,0.0,0.0,0.4955501675255616,0.0,0.0,0.0,0.0,0.0,0.025117387440411545,1500000000.0
25.28,0.0,0.0,0.505663436250573,0.0,0.0,0.0,0.0,0.0,0.024615039691603315,1500000000.0
25.8,0.0,0.0,0.5159830982148704,0.0,0.0,0.0,0.0,0.0,0.024122738897771247,1500000000.0
26.33,0.0,0.0,0.526513365525378,0.0,0.0,0.0,0.0,0.0,0.02364028411981582,1500000000.0
26.86,0.0,0.0,0.5372585362503857,0.0,0.0,0.0,0.0,0.0,0.023167478437419505,1500000000.0
27.4,0.0,0.0,0.5482229961738629,0.0,0.0,0.0,0.0,0.0,0.022704128868671115,1500000000.0
27.97,0.0,0.0,0.5594112205855745,0.0,0.0,0.0,0.0,0.0,0.022250046291297693,1500000000.0
28.55,0.0,0.0,0.5708277761077291,0.0,0.0,0.0,0.0,0.0,0.02180504536547174,1500000000.0
29.12,0.0,0.0,0.5824773225589072,0.0,0.0,0.0,0.0,0.0,0.021368944458162304,1500000000.0
29.72,0.0,0.0,0.5943646148560278,0.0,0.0,0.0,0.0,0.0,0.02094156556899906,1500000000.0
30.33,0.0,0.0,0.6064945049551304,0.0,0.0,0.0,0.0,0.0,0.020522734257619076,1500000000.0
30.95,0.0,0.0,0.6188719438317656,0.0,0.0,0.0,0.0,0.0,0.020112279572466696,1500000000.0
31.58,0.0,0.0,0.6315019835018016,0.0,0.0,0.0,0.0,0.0,0.019710033981017363,1500000000.0
32.22,0.0,0.0,0.644389779083471,0.0,0.0,0.0,0.0,0.0,0.019315833301397016,1500000000.0
32.88,0.0,0.0,0.6575405909015011,0.0,0.0,0.0,0.0,0.0,0.018929516635369074,1500000000.0
33.53,0.0,0.0,0.6709597866341848,0.0,0.0,0.0,0.0,0.0,0.018550926302661693,1500000000.0
34.22,0.0,0.0,0.6846528435042702,0.0,0.0,0.0,0.0,0.0,0.01817990777660846,1500000000.0
34.9,0.0,0.0,0.6986253505145614,0.0,0.0,0.0,0.0,0.0,0.01781630962107629,1500000000.0
35.62,0.0,0.0,0.7128830107291444,0.0,0.0,0.0,0.0,0.0,0.017459983428654763,1500000000.0
36.34,0.0,0.0,0.7274316436011676,0.0,0.0,0.0,0.0,0.0,0.01711078376008167,1500000000.0
37.1,0.0,0.0,0.7422771873481303,0.0,0.0,0.0,0.0,0.0,0.016768568084880035,1500000000.0
37.84,0.0,0.0,0.7574257013756431,0.0,0.0,0.0,0.0,0.0,0.016433196723182435,1500000000.0
38.62,0.0,0.0,0.7728833687506563,0.0,0.0,0.0,0.0,0.0,0.016104532788718786,1500000000.0
39.4,0.0,0.0,0.7886564987251595,0.0,0.0,0.0,0.0,0.0,0.01578244213294441,1500000000.0
40.22,0.0,0.0,0.8047515293113873,0.0,0.0,0.0,0.0,0.0,0.01546679329028552,1500000000.0
41.03,0.0,0.0,0.8211750299095788,0.0,0.0,0.0,0.0,0.0,0.01515745742447981,1500000000.0
41.88,0.0,0.0,0.8379337039893663,0.0,0.0,0.0,0.0,0.0,0.014854308275990213,1500000000.0
42.72,0.0,0.0,0.8550343918258838,0.0,0.0,0.0,0.0,0.0,0.014557222110470409,1500000000.0
43.6,0.0,0.0,0.8724840732917184,0.0,0.0,0.0,0.0,0.0,0.014266077668261,1500000000.0
44.47,0.0,0.0,0.890289870705835,0.0,0.0,0.0,0.0,0.0,0.01398075611489578,1500000000.0
45.38,0.0,0.0,0.9084590517406479,0.0,0.0,0.0,0.0,0.0,0.013701140992597866,1500000000.0
46.3,0.0,0.0,0.9269990323884162,0.0,0.0,0.0,0.0,0.0,0.013427118172745908,1500000000.0
47.25,0.0,0.0,0.9459173799881799,0.0,0.0,0.0,0.0,0.0,0.013158575809290989,1500000000.0
48.22,0.0,0.0,0.9652218163144693,0.0,0.0,0.0,0.0,0.0,0.01289540429310517,1500000000.0
49.22,0.0,0.0,0.9849202207290503,0.0,0.0,0.0,0.0,0.0,0.012637496207243066,1500000000.0
50.22,0.0,0.0,1.00502063339699,0.0,0.0,0.0,0.0,0.0,0.012384746283098205,1500000000.0
51.25,0.0,0.0,1.0255312585683574,0.0,0.0,0.0,0.0,0.0,0.01213705135743624,1500000000.0
52.3,0.0,0.0,1.0464604679268952,0.0,0.0,0.0,0.0,0.0,0.011894310330287514,1500000000.0
53.38,0.0,0.0,1.0678168040070362,0.0,0.0,0.0,0.0,0.0,0.011656424123681763,1500000000.0
54.47,0.0,0.0,1.0896089836806488,0.0,0.0,0.0,0.0,0.0,0.011423295641208128,1500000000.0
55.6,0.0,0.0,1.111845901714948,0.0,0.0,0.0,0.0,0.0,0.011194829728383966,1500000000.0
56.72,0.0,0.0,1.1345366344030081,0.0,0.0,0.0,0.0,0.0,0.010970933133816287,1500000000.0
57.88,0.0,0.0,1.1576904432683757,0.0,0.0,0.0,0.0,0.0,0.01075151447113996,1500000000.0
59.06,0.0,0.0,1.1813167788452814,0.0,0.0,0.0,0.0,0.0,0.010536484181717161,1500000000.0
60.28,0.0,0.0,1.2054252845360014,0.0,0.0,0.0,0.0,0.0,0.010325754498082818,1500000000.0
61.5,0.0,0.0,1.2300258005469402,0.0,0.0,0.0,0.0,0.0,0.01011923940812116,1500000000.0
62.75,0.0,0.0,1.2551283679050411,0.0,0.0,0.0,0.0,0.0,0.009916854619958736,1500000000.0
64.0,0.0,0.0,1.2807432325561645,0.0,0.0,0.0,0.0,0.0,0.009718517527559561,1500000000.0
65.3,0.0,0.0,1.3068808495471065,0.0,0.0,0.0,0.0,0.0,0.00952414717700837,1500000000.0
66.6,0.0,0.0,1.3335518872929661,0.0,0.0,0.0,0.0,0.0,0.009333664233468202,1500000000.0
68.0,0.0,0.0,1.3607672319315982,0.0,0.0,0.0,0.0,0.0,0.009146990948798837,1500000000.0
69.4,0.0,0.0,1.388537991766937,0.0,0.0,0.0,0.0,0.0,0.00896405112982286,1500000000.0
70.8,0.0,0.0,1.416875501802997,0.0,0.0,0.0,0.0,0.0,0.008784770107226402,1500000000.0
72.25,0.0,0.0,1.4457913283704051,0.0,0.0,0.0,0.0,0.0,0.008609074705081874,1500000000.0
73.75,0.0,0.0,1.4752972738473524,0.0,0.0,0.0,0.0,0.0,0.008436893210980236,1500000000.0
75.25,0.0,0.0,1.50540538147689,0.0,0.0,0.0,0.0,0.0,0.008268155346760632,1500000000.0
76.8,0.0,0.0,1.5361279402825407,0.0,0.0,0.0,0.0,0.0,0.00810279223982542,1500000000.0
78.4,0.0,0.0,1.5674774900842252,0.0,0.0,0.0,0.0,0.0,0.007940736395028911,1500000000.0
80.0,0.0,0.0,1.5994668266165564,0.0,0.0,0.0,0.0,0.0,0.007781921667128332,1500000000.0
81.6,0.0,0.0,1.6321090067515882,0.0,0.0,0.0,0.0,0.0,0.007626283233785765,1500000000.0
83.3,0.0,0.0,1.6654173538281514,0.0,0.0,0.0,0.0,0.0,0.00747375756911005,1500000000.0
85.0,0.0,0.0,1.6994054630899504,0.0,0.0,0.0,0.0,0.0,0.0073242824177278485,1500000000.0
86.75,0.0,0.0,1.7340872072346432,0.0,0.0,0.0,0.0,0.0,0.007177796769373292,1500000000.0
88.5,0.0,0.0,1.7694767420761668,0.0,0.0,0.0,0.0,0.0,0.0070342408339858255,1500000000.0
90.3,0.0,0.0,1.805588512322619,0.0,0.0,0.0,0.0,0.0,0.006893556017306109,1500000000.0
92.1,0.0,0.0,1.8424372574720604,0.0,0.0,0.0,0.0,0.0,0.006755684896959987,1500000000.0
94.0,0.0,0.0,1.880038017828633,0.0,0.0,0.0,0.0,0.0,0.006620571199020787,1500000000.0
95.94,0.0,0.0,1.918406140641462,0.0,0.0,0.0,0.0,0.0,0.006488159775040372,1500000000.0
97.9,0.0,0.0,1.9575572863688389,0.0,0.0,0.0,0.0,0.0,0.0063583965795395644,1500000000.0
99.9,0.0,0.0,1.9975074350702438,0.0,0.0,0.0,0.0,0.0,0.006231228647948773,1500000000.0
101.94,0.0,0.0,2.0382728929288203,0.0,0.0,0.0,0.0,0.0,0.006106604074989797,1500000000.0
104.0,0.0,0.0,2.0798702989069593,0.0,0.0,0.0,0.0,0.0,0.005984471993490001,1500000000.0
106.1,0.0,0.0,2.1223166315377138,0.0,0.0,0.0,0.0,0.0,0.005864782553620201,1500000000.0
108.3,0.0,0.0,2.16562921585481,0.0,0.0,0.0,0.0,0.0,0.0057474869025477965,1500000000.0
110.5,0.0,0.0,2.209825730464092,0.0,0.0,0.0,0.0,0.0,0.005632537164496841,1500000000.0
112.75,0.0,0.0,2.254924214759278,0.0,0.0,0.0,0.0,0.0,0.0055198864212069034,1500000000.0
115.06,0.0,0.0,2.300943076284977,0.0,0.0,0.0,0.0,0.0,0.005409488692782766,1500000000.0
117.44,0.0,0.0,2.347901098249977,0.0,0.0,0.0,0.0,0.0,0.00530129891892711,1500000000.0
119.8,0.0,0.0,2.395817447193854,0.0,0.0,0.0,0.0,0.0,0.005195272940548568,1500000000.0
122.25,0.0,0.0,2.4447116808100553,0.0,0.0,0.0,0.0,0.0,0.005091367481737596,1500000000.0
124.75,0.0,0.0,2.494603755928628,0.0,0.0,0.0,0.0,0.0,0.004989540132102844,1500000000.0
127.3,0.0,0.0,2.545514036661865,0.0,0.0,0.0,0.0,0.0,0.004889749329460787,1500000000.0
129.9,0.0,0.0,2.597463302716189,0.0,0.0,0.0,0.0,0.0,0.004791954342871572,1500000000.0
132.5,0.0,0.0,2.6504727578736618,0.0,0.0,0.0,0.0,0.0,0.00469611525601414,1500000000.0
135.2,0.0,0.0,2.704564038646594,0.0,0.0,0.0,0.0,0.0,0.004602192950893857,1500000000.0
138.0,0.0,0.0,2.7597592231087695,0.0,0.0,0.0,0.0,0.0,0.00451014909187598,1500000000.0
140.9,0.0,0.0,2.8160808399069075,0.0,0.0,0.0,0.0,0.0,0.00441994611003846,1500000000.0
143.8,0.0,0.0,2.8735518774560287,0.0,0.0,0.0,0.0,0.0,0.0043315471878376905,1500000000.0
146.6,0.0,0.0,2.9321957933224785,0.0,0.0,0.0,0.0,0.0,0.0042449162440809365,1500000000.0
149.6,0.0,0.0,2.9920365237984474,0.0,0.0,0.0,0.0,0.0,0.004160017919199318,1500000000.0
152.6,0.0,0.0,3.0530984936718855,0.0,0.0,0.0,0.0,0.0,0.004076817560815331,1500000000.0
155.8,0.0,0.0,3.115406626195802,0.0,0.0,0.0,0.0,0.0,0.003995281209599024,1500000000.0
158.9,0.0,0.0,3.1789863532610214,0.0,0.0,0.0,0.0,0.0,0.003915375585407044,1500000000.0
162.1,0.0,0.0,3.243863625776553,0.0,0.0,0.0,0.0,0.0,0.003837068073698903,1500000000.0
165.4,0.0,0.0,3.310064924261789,0.0,0.0,0.0,0.0,0.0,0.0037603267122249245,1500000000.0
168.8,0.0,0.0,3.3776172696548863,0.0,0.0,0.0,0.0,0.0,0.003685120177980426,1500000000.0
172.2,0.0,0.0,3.446548234341721,0.0,0.0,0.0,0.0,0.0,0.0036114177744208174,1500000000.0
175.8,0.0,0.0,3.5168859534099197,0.0,0.0,0.0,0.0,0.0,0.003539189418932401,1500000000.0
179.4,0.0,0.0,3.5886591361325713,0.0,0.0,0.0,0.0,0.0,0.003468405630553753,1500000000.0
183.0,0.0,0.0,3.661897077686297,0.0,0.0,0.0,0.0,0.0,0.0033990375179426776,1500000000.0
186.8,0.0,0.0,3.7366296711084668,0.0,0.0,0.0,0.0,0.0,0.003331056767583824,1500000000.0
190.5,0.0,0.0,3.8128874194984355,0.0,0.0,0.0,0.0,0.0,0.0032644356322321473,1500000000.0
194.4,0.0,0.0,3.8907014484677913,0.0,0.0,0.0,0.0,0.0,0.003199146919587504,1500000000.0
198.4,0.0,0.0,3.9701035188446854,0.0,0.0,0.0,0.0,0.0,0.003135163981195754,1500000000.0
202.4,0.0,0.0,4.051126039637434,0.0,0.0,0.0,0.0,0.0,0.0030724607015718388,1500000000.0
206.5,0.0,0.0,4.133802081262688,0.0,0.0,0.0,0.0,0.0,0.0030110114875404018,1500000000.0
210.8,0.0,0.0,4.218165389043559,0.0,0.0,0.0,0.0,0.0,0.002950791257789594,1500000000.0
215.0,0.0,0.0,4.304250396983224,0.0,0.0,0.0,0.0,0.0,0.002891775432633802,1500000000.0
219.4,0.0,0.0,4.392092241819616,0.0,0.0,0.0,0.0,0.0,0.002833939923981126,1500000000.0
223.9,0.0,0.0,4.481726777366955,0.0,0.0,0.0,0.0,0.0,0.0027772611255015038,1500000000.0
